price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,state
1741,apartment,827,1,1,1,1,0,1,0,1,laundry in bldg,off-street parking,dc
1150,apartment,745,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,sc
905,apartment,960,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,mi
1331,apartment,1068,2,2,1,1,0,0,0,0,w/d in unit,attached garage,mi
1658,apartment,975,2,2,1,1,0,0,0,0,w/d in unit,carport,ca
1260,apartment,745,1,1,1,1,1,0,0,0,laundry on site,off-street parking,sc
1450,apartment,1100,1,1,1,0,0,0,0,0,laundry in bldg,detached garage,ny
1175,apartment,934,2,1,1,1,1,1,0,0,w/d in unit,off-street parking,wa
1000,apartment,900,2,1,0,0,0,0,0,0,w/d in unit,off-street parking,co
960,apartment,955,2,2,1,1,1,0,0,0,laundry in bldg,attached garage,id
1470,apartment,1290,3,2,1,1,1,0,0,0,w/d in unit,detached garage,fl
1625,apartment,820,1,1,1,1,1,0,0,0,laundry in bldg,off-street parking,ma
1955,apartment,910,2,2,1,1,1,0,0,0,w/d in unit,detached garage,wa
1454,apartment,802,1,1,1,1,0,0,0,0,w/d in unit,attached garage,co
1673,apartment,1313,3,2,1,1,1,1,0,0,w/d in unit,carport,az
825,apartment,600,1,1,1,0,0,0,0,0,laundry on site,off-street parking,ca
885,apartment,785,2,1,1,1,1,0,0,0,laundry on site,off-street parking,ak
1140,apartment,880,2,1,1,1,1,0,0,1,laundry in bldg,carport,mi
1359,apartment,1075,2,2,1,1,0,0,0,0,w/d in unit,carport,ut
995,apartment,1000,2,2,0,0,1,0,0,0,w/d in unit,off-street parking,mi
1500,apartment,1500,2,1,0,0,1,0,0,0,w/d in unit,street parking,il
699,apartment,550,0,1,1,1,1,0,0,0,laundry on site,off-street parking,ky
1500,apartment,1400,3,2,0,0,1,0,0,0,w/d in unit,attached garage,tx
1795,apartment,1169,2,2,1,1,0,1,1,0,w/d in unit,attached garage,tn
745,apartment,516,1,1,1,1,1,0,0,0,laundry on site,off-street parking,tx
1625,apartment,963,3,1,1,1,0,0,0,0,laundry in bldg,off-street parking,nj
1440,apartment,1080,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,wi
725,apartment,785,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,il
1595,apartment,930,1,1,1,0,1,0,0,0,laundry on site,off-street parking,wi
1525,apartment,685,1,1,1,1,0,0,1,0,w/d in unit,attached garage,wi
675,apartment,720,1,1,1,1,0,0,0,0,no laundry on site,off-street parking,mn
1250,apartment,650,1,1,0,0,0,0,0,0,laundry in bldg,off-street parking,nh
1605,apartment,1316,2,2,1,1,1,0,0,0,w/d in unit,attached garage,la
683,apartment,920,2,1,0,0,0,0,0,0,laundry on site,off-street parking,pa
1310,apartment,1147,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,tx
1850,apartment,785,1,1,1,1,1,0,0,0,w/d in unit,attached garage,mn
650,apartment,1000,2,1.5,1,1,1,0,0,0,laundry on site,detached garage,al
2200,apartment,1072,2,2,1,1,1,0,0,0,w/d in unit,detached garage,ny
945,apartment,1008,3,1,1,1,0,0,0,0,laundry in bldg,off-street parking,wi
815,apartment,950,2,2,1,1,1,1,0,0,w/d hookups,off-street parking,sc
3030,apartment,1475,2,2,1,1,1,0,0,0,w/d in unit,attached garage,ny
995,apartment,720,2,1,1,1,1,0,0,0,laundry on site,off-street parking,or
1399,apartment,850,2,1,1,1,1,0,0,1,laundry on site,off-street parking,az
1600,apartment,1000,3,1,0,0,0,0,0,0,w/d in unit,off-street parking,il
877,apartment,915,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,ia
1700,apartment,950,2,1,1,1,1,0,0,0,w/d in unit,attached garage,fl
1355,apartment,1150,3,2,1,1,0,0,0,0,w/d in unit,carport,id
1750,apartment,1200,2,1,1,1,0,0,0,0,laundry on site,detached garage,il
760,apartment,590,1,1,0,0,0,0,0,0,laundry in bldg,off-street parking,pa
1430,apartment,975,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,dc
1271,apartment,588,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,va
658,apartment,667,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,ar
809,apartment,900,2,1,1,1,1,0,0,0,laundry on site,off-street parking,ky
850,apartment,640,1,1,1,1,0,0,0,0,laundry on site,off-street parking,or
999,apartment,1200,3,2,1,1,1,0,0,0,w/d hookups,street parking,tn
1359,apartment,850,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,mi
699,apartment,550,0,1,1,1,1,0,0,0,laundry on site,off-street parking,ky
1975,apartment,1057,2,2,1,1,1,0,0,0,w/d in unit,carport,ca
955,apartment,1313,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,sc
635,apartment,760,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,in
850,apartment,637,1,1,0,0,0,0,0,0,w/d in unit,off-street parking,ia
843,apartment,735,1,1,1,1,1,0,0,0,laundry on site,off-street parking,fl
3800,apartment,850,2,1,1,1,1,1,0,0,laundry in bldg,attached garage,ny
1435,apartment,807,1,1,1,0,0,0,0,0,w/d in unit,attached garage,mn
1600,apartment,1400,2,1.5,0,0,1,0,0,0,laundry on site,off-street parking,fl
699,apartment,612,1,1,1,1,1,0,0,0,laundry in bldg,off-street parking,in
1599,apartment,1061,1,1,1,1,0,0,0,0,w/d in unit,detached garage,va
1195,apartment,1300,3,2,0,0,1,0,0,0,w/d in unit,street parking,ky
775,apartment,1500,2,1,1,1,1,0,0,0,w/d hookups,off-street parking,ga
1475,apartment,892,2,1,1,1,0,1,0,0,w/d in unit,off-street parking,or
895,apartment,900,3,1,0,0,1,0,0,0,w/d hookups,off-street parking,wi
1097,apartment,834,2,1,1,1,0,0,0,0,laundry in bldg,off-street parking,ny
1200,apartment,1550,3,1.5,1,0,1,0,0,0,w/d hookups,off-street parking,ny
1219,apartment,1052,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,tx
2575,apartment,1383,3,2,0,0,0,0,0,0,w/d in unit,off-street parking,va
1350,apartment,1370,3,2,0,0,1,0,0,0,w/d hookups,attached garage,pa
925,apartment,900,2,1,0,0,1,0,0,0,w/d in unit,off-street parking,ny
1025,apartment,1092,2,1,0,0,0,1,0,0,w/d in unit,off-street parking,mi
1270,apartment,988,2,2,1,1,0,0,0,0,w/d in unit,off-street parking,in
1290,apartment,1209,2,2,1,1,0,0,0,0,w/d hookups,attached garage,ok
645,apartment,750,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,tn
1675,apartment,1495,2,2,1,1,0,0,0,0,w/d in unit,attached garage,wi
1040,apartment,780,2,1,1,1,1,0,0,0,laundry on site,off-street parking,wa
2380,apartment,1064,3,2,1,1,1,0,0,0,w/d in unit,off-street parking,ca
789,apartment,1040,3,3,0,0,0,0,0,1,w/d in unit,off-street parking,or
765,apartment,644,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,tn
595,apartment,728,2,1,1,1,0,0,0,0,laundry in bldg,off-street parking,il
640,apartment,1065,3,3,1,1,0,0,0,1,w/d in unit,off-street parking,il
900,apartment,1100,3,2,0,0,1,0,0,0,w/d in unit,attached garage,tn
1000,apartment,800,2,1,1,1,0,0,0,0,w/d hookups,street parking,ri
895,apartment,550,1,1,1,1,1,0,0,0,laundry on site,off-street parking,tx
1362,apartment,1225,3,2,1,1,1,0,0,0,w/d in unit,off-street parking,wa
1725,apartment,648,1,1,1,1,0,1,0,0,w/d in unit,detached garage,ca
2599,apartment,1227,3,2,1,1,1,0,0,0,w/d in unit,off-street parking,ca
2745,apartment,1048,2,2,1,1,0,0,0,0,w/d in unit,carport,ca
2625,apartment,678,1,1,1,1,0,0,1,0,w/d in unit,carport,ca
1649,apartment,707,1,1,1,1,0,0,0,0,w/d in unit,attached garage,mn
499,apartment,1421,4,4,0,0,0,0,0,1,w/d in unit,detached garage,ar
910,apartment,890,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,nv
2095,apartment,1040,3,1.5,1,0,1,0,0,0,laundry in bldg,off-street parking,dc
1995,apartment,1000,2,1,0,0,1,0,0,0,laundry in bldg,carport,ca
1400,apartment,700,1,1,0,0,1,0,0,0,w/d hookups,off-street parking,nh
2075,apartment,1300,2,2,1,1,0,0,0,0,w/d in unit,street parking,il
890,apartment,960,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,oh
795,apartment,750,1,1,1,1,1,0,0,0,laundry on site,off-street parking,tx
980,apartment,720,1,1,0,0,0,0,0,1,no laundry on site,off-street parking,or
245,apartment,600,2,0,0,0,0,0,0,0,laundry on site,off-street parking,ny
1000,apartment,600,1,1,0,0,0,0,0,0,w/d in unit,off-street parking,ak
2090,apartment,1445,3,2,1,1,0,1,0,0,w/d in unit,attached garage,wi
775,apartment,900,2,1,0,0,0,0,0,0,laundry in bldg,off-street parking,mi
1325,apartment,1056,2,2,0,0,0,1,0,0,w/d in unit,off-street parking,or
900,apartment,837,2,1,0,0,1,0,0,0,laundry on site,carport,ca
1297,apartment,935,1,1,1,1,1,0,0,0,w/d in unit,attached garage,nm
900,apartment,670,2,1,1,1,0,0,1,1,w/d in unit,attached garage,in
1565,apartment,1136,2,2,1,1,1,0,0,0,w/d in unit,carport,ca
1800,apartment,1000,2,1,0,0,0,0,0,0,w/d in unit,off-street parking,il
1047,apartment,1175,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,pa
668,apartment,663,1,1,1,1,1,0,0,0,w/d in unit,carport,oh
950,apartment,975,2,1,1,0,0,0,0,0,w/d hookups,attached garage,pa
1215,apartment,1149,2,2,1,1,1,0,0,0,w/d in unit,attached garage,nd
2900,apartment,1650,2,2,0,0,0,0,0,0,laundry in bldg,off-street parking,ma
1190,apartment,850,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,nc
2000,apartment,1050,2,2,1,1,1,0,0,0,w/d in unit,detached garage,ca
660,apartment,850,2,1,0,0,1,0,0,0,laundry in bldg,detached garage,mn
1037,apartment,958,2,1,1,1,1,0,0,0,w/d in unit,carport,wa
1950,apartment,750,1,1,0,1,0,1,0,0,laundry in bldg,valet parking,il
695,apartment,930,2,2,0,0,1,0,0,0,w/d in unit,off-street parking,ar
1687,apartment,985,2,2,1,1,0,0,0,0,w/d in unit,attached garage,or
3300,apartment,680,1,1,1,1,0,0,0,1,w/d in unit,detached garage,ca
1000,apartment,675,1,1,0,0,0,0,0,0,laundry on site,off-street parking,tx
640,apartment,620,1,1,0,0,0,0,0,0,no laundry on site,street parking,pa
1195,apartment,850,2,1,0,0,0,0,0,0,w/d hookups,off-street parking,or
1550,apartment,1700,1,1,0,0,0,0,0,0,w/d in unit,off-street parking,nv
1600,apartment,1400,2,2,0,0,0,0,0,0,w/d in unit,off-street parking,tn
760,apartment,698,1,1,1,1,1,0,0,0,laundry on site,off-street parking,in
845,apartment,900,2,1,1,1,0,0,0,0,w/d hookups,attached garage,ut
2470,apartment,909,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,ma
1500,apartment,984,2,2,1,1,1,1,0,0,w/d in unit,attached garage,az
864,apartment,875,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,ny
1050,apartment,800,2,1,1,1,1,0,0,0,laundry on site,off-street parking,wa
850,apartment,700,1,1,0,0,1,0,0,1,laundry on site,off-street parking,nj
950,apartment,849,2,2,1,1,1,0,0,0,laundry on site,carport,az
1575,apartment,1198,3,2.5,1,1,1,0,0,0,w/d hookups,off-street parking,fl
500,apartment,725,1,1,0,0,0,0,0,0,laundry on site,off-street parking,mo
1215,apartment,699,0,1,1,1,0,0,0,0,w/d in unit,attached garage,sc
675,apartment,540,1,1,0,0,1,0,0,0,no laundry on site,off-street parking,il
1495,apartment,600,1,1,0,0,1,0,0,0,laundry on site,carport,ca
3400,apartment,800,2,1,1,1,1,0,0,0,w/d in unit,off-street parking,sc
1140,apartment,630,2,1,1,1,1,0,0,0,laundry on site,carport,ny
870,apartment,884,2,1,0,0,0,0,0,0,w/d in unit,off-street parking,md
1500,apartment,709,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,dc
1691,apartment,995,2,2,1,1,1,0,0,0,w/d in unit,street parking,dc
875,apartment,880,2,1.5,1,1,1,0,0,0,laundry in bldg,attached garage,oh
1071,apartment,1274,3,2,1,1,0,1,0,0,w/d in unit,off-street parking,nc
890,apartment,937,2,2,0,1,1,0,0,1,w/d hookups,off-street parking,ok
535,apartment,700,1,1,0,0,1,0,0,0,laundry on site,off-street parking,tx
1263,apartment,1236,4,2,0,0,1,0,0,0,w/d hookups,off-street parking,wa
1095,apartment,1124,2,2,1,1,0,1,0,0,w/d in unit,carport,al
950,apartment,1000,2,1,0,0,0,0,0,0,w/d hookups,street parking,ma
1471,apartment,984,2,2,1,1,0,0,0,0,w/d in unit,off-street parking,fl
795,apartment,900,2,1,1,1,0,0,0,0,no laundry on site,off-street parking,ct
1380,apartment,1149,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,ga
800,apartment,1700,2,1,1,1,0,0,0,0,w/d hookups,off-street parking,in
1385,apartment,800,1,1,1,0,0,0,0,0,w/d in unit,off-street parking,co
1750,apartment,936,2,1,0,0,0,0,0,0,laundry on site,off-street parking,ma
643,apartment,600,1,1,1,1,1,0,0,0,laundry on site,off-street parking,az
3000,apartment,1100,3,1,0,0,0,0,0,0,laundry in bldg,street parking,ma
889,apartment,600,1,1,1,1,1,0,0,0,laundry in bldg,off-street parking,oh
999,apartment,900,2,1,1,1,0,0,0,0,laundry in bldg,off-street parking,mi
973,apartment,690,1,1,1,1,1,0,0,0,w/d hookups,carport,tx
973,apartment,1368,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,ok
1755,apartment,630,1,1,1,0,0,0,0,0,laundry on site,carport,ca
3000,apartment,1000,3,1.5,1,1,1,0,0,0,w/d in unit,street parking,ny
1376,apartment,1081,2,2,1,1,0,0,0,0,w/d in unit,attached garage,ny
757,apartment,730,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,ny
750,apartment,800,2,1,0,0,0,0,0,0,laundry on site,detached garage,oh
1050,apartment,800,2,1,0,0,0,0,0,0,laundry in bldg,street parking,mn
1895,apartment,1200,4,2,0,0,0,0,0,0,w/d in unit,off-street parking,pa
999,apartment,875,2,1,1,1,1,0,0,0,w/d in unit,attached garage,wi
1060,apartment,2141,2,2,1,1,1,1,0,0,w/d in unit,street parking,nc
2460,apartment,619,1,1,1,1,0,1,0,0,w/d in unit,detached garage,ca
1680,apartment,932,1,1,1,1,0,0,0,0,w/d in unit,attached garage,md
1900,apartment,1190,2,2,0,0,1,0,0,0,w/d in unit,off-street parking,la
6185,apartment,1807,3,2.5,1,1,0,0,0,0,w/d in unit,attached garage,ca
1036,apartment,525,1,1,1,1,0,1,0,1,w/d in unit,street parking,de
1189,apartment,751,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,al
864,apartment,570,1,1,1,1,1,0,0,0,laundry on site,off-street parking,az
956,apartment,1165,3,2,1,1,0,0,0,0,w/d in unit,off-street parking,la
475,apartment,1300,4,4,1,1,1,0,0,0,w/d in unit,off-street parking,tn
1150,apartment,900,2,1.5,0,0,0,0,0,0,laundry in bldg,off-street parking,il
1950,apartment,715,1,1,0,0,0,0,0,0,laundry on site,attached garage,ca
1600,apartment,1100,2,1,0,0,0,0,0,1,w/d in unit,street parking,me
595,apartment,1200,2,1,1,1,1,0,0,1,w/d in unit,off-street parking,oh
1900,apartment,830,2,1,0,0,0,0,0,0,laundry in bldg,off-street parking,co
994,apartment,631,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,tx
1450,apartment,1750,3,2,0,0,1,0,0,0,w/d hookups,off-street parking,sc
1425,apartment,685,1,1,1,1,0,1,1,0,w/d in unit,attached garage,wi
1650,apartment,800,2,1,0,0,0,0,0,0,w/d in unit,off-street parking,nj
1285,apartment,720,1,1,1,1,0,0,0,0,laundry in bldg,off-street parking,pa
1045,apartment,744,1,1,1,1,0,1,0,0,w/d in unit,carport,ut
1050,apartment,828,2,1,0,0,0,0,0,0,laundry on site,off-street parking,or
1500,apartment,1467,3,2,0,0,1,0,0,0,w/d in unit,detached garage,fl
900,apartment,650,1,1,1,1,1,1,0,1,w/d in unit,attached garage,oh
1300,apartment,820,2,1,1,0,1,0,0,0,w/d in unit,off-street parking,nh
2699,apartment,1000,2,2,1,1,0,0,0,0,w/d in unit,attached garage,wa
1075,apartment,1050,2,1,1,1,1,0,0,0,laundry on site,off-street parking,ct
795,apartment,600,1,1,0,0,1,0,0,0,laundry in bldg,off-street parking,or
1150,apartment,1029,2,2,1,1,0,0,0,0,w/d in unit,carport,nv
2150,apartment,1100,3,1,0,0,1,0,0,0,no laundry on site,street parking,ma
1075,apartment,728,1,1,1,1,0,0,0,0,laundry in bldg,off-street parking,mn
425,apartment,550,1,1,0,0,0,0,0,0,laundry in bldg,street parking,ne
990,apartment,1080,2,1.5,1,1,1,0,0,0,laundry on site,off-street parking,wi
825,apartment,900,1,1,0,0,1,0,0,0,w/d in unit,detached garage,wi
988,apartment,1168,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,al
1595,apartment,1068,2,2,1,1,1,0,0,0,w/d in unit,carport,wa
755,apartment,800,1,1.5,1,1,1,0,0,0,laundry on site,off-street parking,tx
1445,apartment,1117,2,2,1,1,0,0,0,0,w/d in unit,attached garage,wi
1400,apartment,700,1,1,1,1,1,0,0,0,w/d hookups,street parking,fl
1700,apartment,1140,2,3,1,1,1,0,0,0,w/d in unit,attached garage,ca
1619,apartment,1093,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,co
915,apartment,850,2,1,1,1,0,0,0,0,w/d hookups,carport,ut
1025,apartment,751,1,1,1,1,0,0,0,0,w/d hookups,off-street parking,ga
835,apartment,650,1,1,0,0,1,0,0,0,laundry on site,carport,tx
775,apartment,840,1,1,0,0,0,0,0,0,laundry in bldg,off-street parking,wi
770,apartment,916,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,ky
1250,apartment,920,1,1,0,1,0,0,0,0,w/d in unit,off-street parking,fl
839,apartment,600,1,1,1,1,1,1,0,0,laundry on site,off-street parking,in
1350,apartment,700,1,1,0,0,0,0,0,0,laundry in bldg,off-street parking,vt
1380,apartment,1000,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,de
950,apartment,1323,2,1.5,0,0,0,0,0,0,laundry on site,carport,tx
1450,apartment,700,1,1,1,1,1,0,0,0,w/d in unit,carport,ca
825,apartment,600,0,1,0,0,1,0,0,0,no laundry on site,off-street parking,id
1050,apartment,1100,3,2,0,1,0,0,0,0,w/d in unit,off-street parking,mt
1512,apartment,788,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,wa
2000,apartment,800,2,1,0,0,1,0,0,0,laundry on site,street parking,nj
850,apartment,860,2,1,1,1,1,0,0,0,laundry in bldg,attached garage,oh
1800,apartment,960,2,1,0,0,1,0,0,1,laundry on site,off-street parking,mi
1800,apartment,800,2,1.5,0,0,0,0,0,0,w/d in unit,detached garage,ct
950,apartment,900,3,1,1,1,0,0,0,0,laundry on site,off-street parking,wa
1395,apartment,950,2,2,1,1,0,0,0,0,laundry on site,carport,co
2995,apartment,1121,2,2,1,1,1,0,0,0,w/d in unit,attached garage,il
1085,apartment,1425,3,2.5,1,1,1,0,0,0,w/d hookups,off-street parking,nc
1895,apartment,700,1,1,1,0,0,1,0,0,laundry on site,carport,ca
1200,apartment,1327,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,ny
850,apartment,1200,2,1,0,0,0,0,0,0,w/d hookups,attached garage,il
850,apartment,650,1,1,0,0,0,0,0,0,laundry in bldg,off-street parking,ny
550,apartment,588,1,1,0,0,0,0,0,1,no laundry on site,off-street parking,tx
2800,apartment,1100,2,2,1,1,1,1,0,0,w/d in unit,detached garage,nj
2000,apartment,1057,2,2,1,1,1,0,0,0,w/d in unit,attached garage,fl
730,apartment,750,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,oh
780,apartment,1215,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,ga
1550,apartment,1550,3,2,1,1,1,0,0,0,w/d in unit,street parking,fl
2050,apartment,1261,3,1,0,0,0,0,0,0,laundry on site,off-street parking,wi
1500,apartment,1800,3,1,1,1,1,0,0,0,laundry on site,off-street parking,pa
1369,apartment,608,1,1,1,1,0,0,0,0,w/d in unit,carport,tx
600,apartment,600,1,1,0,0,1,0,0,0,laundry in bldg,off-street parking,ga
1499,apartment,911,3,2,1,1,0,1,0,0,w/d in unit,detached garage,va
1399,apartment,937,1,1,1,1,0,0,0,0,w/d in unit,carport,or
1545,apartment,690,1,1,1,0,1,0,0,0,laundry on site,carport,ca
899,apartment,864,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,oh
1295,apartment,950,2,2,0,0,1,0,0,0,w/d in unit,street parking,sc
955,apartment,1200,2,1.5,0,0,1,0,0,0,w/d hookups,off-street parking,pa
734,apartment,576,1,1,1,1,1,0,0,0,w/d hookups,street parking,fl
1009,apartment,900,3,1.5,1,1,1,0,0,0,laundry in bldg,off-street parking,oh
2790,apartment,720,1,1,1,1,0,0,1,0,w/d in unit,detached garage,ca
799,apartment,554,1,1,1,1,1,0,0,0,laundry on site,off-street parking,sc
599,apartment,1162,2,2.5,1,1,0,0,0,1,w/d in unit,off-street parking,in
1895,apartment,1450,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,ri
2436,apartment,717,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,ca
1305,apartment,990,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,pa
1464,apartment,1332,2,2,1,1,1,0,0,0,w/d in unit,street parking,fl
2195,apartment,655,1,1,1,1,0,0,0,0,w/d in unit,attached garage,co
754,apartment,605,1,1,1,1,0,0,0,0,laundry on site,off-street parking,fl
1665,apartment,789,2,1,1,0,1,0,0,0,laundry on site,street parking,wa
1715,apartment,984,2,2,1,1,1,1,0,0,w/d in unit,off-street parking,pa
685,apartment,750,1,1,1,1,1,0,0,0,laundry on site,off-street parking,ms
1890,apartment,857,2,2,0,0,1,0,0,1,laundry in bldg,attached garage,ia
1750,apartment,800,1,2,0,0,0,0,0,1,laundry on site,off-street parking,or
495,apartment,775,1,1,1,0,0,0,0,0,laundry on site,off-street parking,ia
985,apartment,1341,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,sc
1200,apartment,1300,3,1,0,0,0,0,0,0,laundry on site,off-street parking,ny
1050,apartment,900,1,1,1,1,1,0,0,1,w/d in unit,attached garage,ny
869,apartment,800,2,1,1,1,0,0,0,0,w/d hookups,carport,ok
1240,apartment,900,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,nc
995,apartment,1031,2,2,1,0,0,0,0,0,w/d in unit,off-street parking,mn
865,apartment,700,1,1,1,0,1,0,0,0,laundry on site,off-street parking,mn
1150,apartment,900,2,1,1,1,0,0,0,0,laundry in bldg,off-street parking,ak
1500,apartment,900,2,1.5,0,0,0,0,0,0,w/d hookups,off-street parking,me
1195,apartment,1200,2,2,0,0,0,0,0,0,w/d hookups,off-street parking,id
1080,apartment,950,2,1,0,0,1,0,0,0,laundry in bldg,off-street parking,ca
1349,apartment,833,2,1,1,1,0,0,0,0,laundry on site,off-street parking,nh
2245,apartment,923,2,2,1,1,1,0,0,0,w/d in unit,carport,ca
1337,apartment,1100,2,1.5,1,1,1,0,0,0,laundry in bldg,off-street parking,ny
1089,apartment,730,2,1,1,0,0,0,0,0,laundry in bldg,no parking,mn
1699,apartment,580,1,1,1,1,0,1,0,0,w/d in unit,street parking,or
1263,apartment,692,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,or
950,apartment,995,2,1,0,0,0,0,0,0,laundry on site,off-street parking,wi
850,apartment,1225,2,1,1,1,1,0,0,0,no laundry on site,off-street parking,la
1600,apartment,669,1,1,1,1,1,0,0,0,w/d in unit,carport,ca
1400,apartment,1000,2,1,0,1,0,0,0,0,w/d in unit,off-street parking,ca
1275,apartment,841,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,nc
1300,apartment,852,2,1,1,1,0,0,0,0,w/d in unit,carport,or
595,apartment,840,2,0,1,1,1,0,0,0,laundry on site,off-street parking,ia
1285,apartment,680,1,1,1,1,1,0,0,0,w/d in unit,carport,tx
845,apartment,800,2,1,0,0,1,0,0,0,laundry on site,carport,ca
995,apartment,1007,2,1,1,1,0,0,0,0,w/d in unit,off-street parking,ia
